area,bathroom_num,bedroom_num,floor_count,floor_num,furnishing,locality,type,price
1100,3,2,8,2,0,10,0,55000
1290,2,2,22,2,1,0,0,56000
1100,3,2,8,2,0,10,0,55000
1300,2,2,22,5,1,0,0,57000
1260,2,2,22,17,1,0,0,56000
1000,2,2,10,4,0,7,0,55000
1100,3,2,7,3,1,10,0,55000
1290,2,2,22,20,1,0,0,56000
1000,2,2,7,4,1,7,0,60000
982,2,2,7,5,0,10,0,60000
1295,2,2,22,19,1,0,0,56000
1123,2,2,10,5,2,10,0,58000
1300,2,2,22,19,1,0,0,57000
1123,2,2,10,8,0,10,0,60000
1300,2,2,22,8,0,0,0,63000
1290,2,2,22,7,1,0,0,56000
1290,2,2,22,22,1,0,0,56500
1250,2,2,22,5,1,0,0,55000
1250,2,2,22,16,1,0,0,61000
1000,2,2,22,20,2,0,0,52000
1300,2,2,22,6,1,10,0,59000
1200,2,2,29,-1,0,10,0,71000
1050,2,2,18,8,1,7,0,65000
1250,2,2,35,12,1,10,0,70000
1200,2,2,24,13,1,10,0,75000
995,2,2,35,19,1,10,0,75000
1045,2,2,18,8,0,10,0,70000
1000,2,2,8,1,1,10,0,71000
1000,2,2,22,10,0,0,0,70000
1050,2,2,30,20,2,1,0,70000
1060,2,2,13,3,1,10,0,64000
1150,2,2,14,12,1,10,0,68000
1100,2,2,15,12,2,10,0,72000
1000,2,2,13,9,2,10,0,70000
1100,2,2,20,5,0,10,0,75000
1025,2,2,43,22,1,10,0,75000
1000,2,2,15,5,0,10,0,65000
1000,2,2,24,4,0,1,0,75000
1260,2,2,45,29,1,10,0,69000
1215,2,2,32,12,2,5,0,65000
1320,2,2,18,6,0,10,0,79000
1250,2,2,22,10,2,7,0,67000
1070,2,2,18,12,0,7,0,75000
1200,2,2,35,24,0,5,0,70000
900,2,2,14,9,2,10,0,75000
1444,2,2,18,13,1,10,0,75000
1150,2,2,13,7,0,10,0,65000
1100,2,2,40,35,1,10,0,68000
1000,2,2,7,5,0,1,0,65000
1000,2,2,24,15,2,10,0,65000
1520,2,2,44,31,1,10,0,75000
1050,2,2,18,7,0,1,0,70000
1100,2,2,19,11,1,10,0,65000
1100,2,2,16,12,0,10,0,65000
1200,2,2,35,15,2,10,0,70000
950,2,2,70,26,1,10,0,72000
1215,2,2,45,21,1,5,0,67000
1250,2,2,40,9,1,10,0,68000
900,2,2,7,7,0,10,0,70000
1140,2,2,41,20,1,10,0,67000
1350,2,2,20,18,0,10,0,75000
1150,2,2,13,5,0,10,0,65000
1150,2,2,11,6,2,10,0,73000
900,2,2,13,7,2,10,0,68000
1050,2,2,7,5,0,1,0,68000
1250,2,2,22,1,1,1,0,65000
1450,2,2,30,21,2,10,0,67000
720,2,2,23,10,1,9,0,70000
1025,2,2,15,1,2,10,0,65000
950,2,2,10,1,1,10,0,65000
1100,2,2,6,5,2,10,0,75000
950,2,2,30,3,2,10,0,70000
1200,2,2,16,15,0,0,0,68000
1200,3,2,17,14,0,10,0,75000
750,2,2,25,16,2,10,0,70000
1300,2,2,14,7,1,10,0,70000
1320,2,2,18,7,1,10,0,65000
1180,2,2,18,6,2,7,0,68000
1050,2,2,8,5,0,1,0,65000
1250,2,2,6,5,1,10,0,67000
1120,2,2,9,6,0,0,0,65000
1278,2,2,40,24,1,10,0,76000
1200,2,2,7,3,2,1,0,75000
720,2,2,6,1,2,10,0,75000
877,4,2,18,7,2,10,0,65000
1150,2,2,18,15,1,10,0,65000
965,2,2,21,11,0,1,0,65000
700,2,2,11,-2,0,10,0,65000
1395,2,2,32,20,1,10,0,72000
1350,2,2,43,9,1,5,0,65000
1463,2,2,14,10,0,10,0,70000
1400,2,2,34,10,0,10,0,75000
1404,2,2,45,18,1,5,0,67000
800,2,2,18,9,1,10,0,65000
975,2,2,3,3,0,10,0,65000
1050,2,2,21,2,0,10,0,65000
1155,2,2,10,8,1,1,0,70000
1050,2,2,24,8,2,10,0,65000
1050,2,2,8,4,0,9,0,75000
1404,2,2,45,19,1,10,0,70000
1200,2,2,14,-1,2,10,0,65000
935,2,2,7,1,1,1,0,75000
1100,2,2,4,3,1,10,0,65000
750,2,2,22,5,0,0,0,65000
750,2,2,15,11,1,10,0,75000
1090,2,2,17,8,0,1,0,65000
1256,2,2,8,1,0,0,0,65000
1100,2,2,4,3,1,10,0,65000
1250,2,2,40,11,1,10,0,68000
985,2,2,7,1,0,10,0,70000
1431,2,2,40,9,1,10,0,68000
800,2,2,7,3,0,10,0,75000
1305,2,2,22,22,0,10,0,68000
1400,2,2,28,17,1,10,0,65000
1216,2,2,40,21,2,10,0,65000
1050,2,2,22,12,0,10,0,75000
850,2,2,7,4,0,10,0,75000
700,2,2,5,1,2,2,0,75000
1150,2,2,44,29,1,10,0,69000
850,2,2,20,3,2,10,0,75000
1000,2,2,7,4,0,10,0,78000
998,2,2,24,12,0,7,0,67000
1050,2,2,12,5,1,10,0,79000
1350,2,2,31,10,1,1,0,65000
1330,2,2,28,12,0,10,0,78000
1180,2,2,4,0,1,10,0,70000
1050,2,2,25,9,2,10,0,70000
1000,2,2,9,4,2,10,0,65000
1035,2,2,12,6,2,10,0,65000
1150,2,2,15,13,1,10,0,75000
1200,2,2,7,5,1,10,0,75000
1250,2,2,7,4,0,1,0,70000
900,2,2,13,1,1,10,0,70000
1250,3,2,15,10,1,10,0,75000
1250,2,2,5,2,2,10,0,65500
1050,2,2,25,12,2,9,0,73000
1250,2,2,7,3,0,10,0,65000
1050,2,2,16,10,1,10,0,66000
1050,2,2,7,5,0,7,0,72000
1150,2,2,18,2,1,1,0,70300
1000,2,2,7,1,0,10,0,65000
1251,2,2,27,19,1,10,0,75000
1000,2,2,7,6,2,10,0,70000
1241,2,2,38,4,1,10,0,67000
1000,2,2,72,22,2,10,0,72000
1200,2,2,18,10,0,1,0,78000
1125,2,2,9,5,0,10,0,67000
1100,2,2,25,8,0,10,0,67000
850,2,2,8,2,0,10,0,65000
1350,2,2,27,23,1,10,0,78700
800,2,2,21,13,1,9,0,75000
1200,2,2,10,3,0,2,0,70000
900,2,2,19,3,1,10,0,75000
750,2,2,13,9,1,10,0,70000
620,2,2,17,8,0,10,0,70000
965,2,2,21,13,2,10,0,65000
1100,2,2,7,4,1,10,0,70000
1290,2,2,40,9,1,10,0,65000
1150,2,2,12,6,2,10,0,65000
1100,2,2,8,4,2,4,0,70000
1300,2,2,41,18,1,5,0,68000
1170,2,2,9,6,1,0,0,65000
1440,2,2,7,1,1,9,0,68000
1020,2,2,4,3,0,10,0,65000
1000,2,2,6,4,0,9,0,75000
900,2,2,10,5,1,10,0,75000
1700,2,2,25,6,0,5,0,65000
1000,2,2,22,16,1,1,0,70000
1215,2,2,45,11,1,5,0,65000
1503,3,2,42,20,1,10,0,75000
1050,2,2,21,2,1,10,0,65000
1143,2,2,20,11,0,10,0,65000
1200,2,2,30,-1,0,7,0,65000
800,2,2,25,19,2,10,0,65000
1000,2,2,14,4,0,1,0,75000
1100,2,2,18,8,1,10,0,70000
1250,2,2,54,30,1,10,0,77000
1000,2,2,15,5,2,10,0,65000
1100,2,2,8,6,1,10,0,65000
1450,2,2,30,7,1,10,0,75000
1260,2,2,6,0,0,2,0,75000
1100,3,2,14,7,2,10,0,70000
1250,2,2,20,20,0,10,0,65000
1024,2,2,23,7,0,1,0,70000
1000,2,2,5,4,1,10,0,75000
1600,2,2,6,3,1,10,0,68000
950,2,2,7,1,2,1,0,65000
1610,2,2,15,12,1,10,0,76000
1050,3,2,40,15,2,10,0,64000
1200,2,2,18,6,2,10,0,65000
1000,2,2,6,1,2,10,0,70000
1050,2,2,12,8,1,4,0,65000
1400,2,2,15,9,2,0,0,70000
1300,2,2,45,15,0,10,0,65000
800,2,2,10,8,2,10,0,65000
1050,2,2,11,4,2,10,0,75000
1522,2,2,43,18,1,10,0,67000
750,2,2,3,3,0,10,0,65000
1050,2,2,15,-2,0,10,0,72000
1100,2,2,16,12,2,10,0,65000
1050,2,2,22,10,2,7,0,65000
935,2,2,22,16,2,5,0,64000
900,2,2,20,17,0,10,0,65000
1175,2,2,20,12,0,10,0,65000
1150,2,2,9,5,1,10,0,65000
850,2,2,42,30,1,4,0,75000
1101,2,2,14,2,2,10,0,65000
910,2,2,7,3,1,10,0,65000
1200,2,2,27,26,1,7,0,75000
1215,2,2,45,12,1,10,0,65000
1000,2,2,3,2,0,10,0,65000
900,2,2,12,7,0,10,0,65000
1100,2,2,18,10,1,10,0,65000
1200,2,2,7,5,0,10,0,65000
1100,2,2,31,27,1,1,0,65000
1244,2,2,17,9,1,10,0,64000
1050,2,2,21,16,2,10,0,65000
1195,2,2,25,12,1,10,0,72000
1050,2,2,10,4,1,10,0,75000
850,2,2,7,5,0,10,0,75000
850,2,2,20,7,0,1,0,68000
1250,2,2,8,6,1,10,0,65000
1200,2,2,7,4,0,10,0,65000
1100,2,2,18,4,2,1,0,75000
1100,2,2,7,6,0,10,0,65000
1404,2,2,45,20,1,10,0,65000
1150,2,2,40,30,1,10,0,70000
900,3,2,10,2,2,10,0,65000
1000,2,2,21,19,1,10,0,70000
1050,2,2,14,9,1,10,0,77000
960,2,2,34,5,0,7,0,75000
850,2,2,22,5,2,10,0,75000
1320,2,2,34,24,1,10,0,71000
1080,2,2,10,7,1,7,0,70000
1350,2,2,30,29,1,10,0,77000
1000,2,2,16,5,1,10,0,63333
980,2,2,7,5,0,1,0,68000
1490,2,2,41,35,1,10,0,75000
700,2,2,11,8,0,10,0,66000
1100,2,2,12,9,2,10,0,65000
1250,3,2,7,6,1,10,0,75000
950,2,2,22,15,0,10,0,70000
1200,2,2,7,3,0,10,0,78000
1250,2,2,12,9,2,1,0,66000
1000,2,2,7,3,0,10,0,70000
850,2,2,4,1,0,2,0,65000
1045,2,2,20,6,0,10,0,70000
1250,2,2,27,10,1,7,0,75000
1300,2,2,15,14,0,10,0,75000
750,2,2,16,15,2,4,0,65000
1050,2,2,17,8,0,7,0,70000
1250,2,2,16,12,0,10,0,65000
680,2,2,17,13,1,10,0,75000
1100,2,2,19,17,0,10,0,70000
850,2,2,5,2,0,10,0,75000
1150,2,2,25,8,1,10,0,70000
1050,2,2,27,12,1,7,0,66000
1250,2,2,18,11,1,10,0,65000
2000,2,2,42,40,1,10,0,65000
1000,2,2,15,10,1,10,0,75000
1220,2,2,19,3,1,10,0,64000
1120,2,2,8,4,2,10,0,65000
1200,2,2,8,6,2,10,0,75000
1400,2,2,20,7,0,10,0,65000
1300,2,2,16,6,2,4,0,65000
900,2,2,8,7,0,10,0,65000
1205,2,2,15,5,1,10,0,69000
1101,2,2,13,8,0,10,0,70000
1250,2,2,22,20,1,7,0,72000
1250,2,2,27,19,0,7,0,78000
1300,2,2,24,14,1,10,0,65000
750,2,2,22,13,0,9,0,78000
1150,2,2,15,1,0,4,0,65000
1325,2,2,27,9,0,10,0,67000
1100,2,2,40,14,0,5,0,70000
1300,2,2,25,11,1,9,0,78000
1200,2,2,17,10,0,10,0,65000
600,2,2,14,8,0,10,0,65000
820,2,2,12,4,2,10,0,68000
1400,2,2,31,22,1,1,0,64000
1500,2,2,20,18,0,10,0,70000
1050,2,2,18,11,0,0,0,65000
1050,2,2,25,13,0,10,0,65000
950,2,2,8,-1,0,10,0,70000
1000,2,2,5,2,1,10,0,65000
1000,2,2,8,4,0,2,0,65000
850,2,2,3,3,0,10,0,70000
1150,2,2,40,2,1,10,0,65000
1171,2,2,7,3,1,10,0,70000
1256,2,2,12,3,1,10,0,65000
1200,2,2,10,3,0,10,0,65000
1050,2,2,33,21,1,7,0,70000
1000,2,2,7,4,0,2,0,70000
1150,2,2,20,-1,0,10,0,65000
1050,2,2,22,6,2,10,0,66000
1416,2,2,40,26,1,10,0,70000
1200,2,2,9,6,1,4,0,65000
1024,2,2,18,6,0,1,0,65000
1700,3,2,17,8,2,1,0,70000
1100,2,2,10,5,0,10,0,72000
1376,2,2,36,10,0,10,0,75000
1250,2,2,16,7,0,10,0,65000
850,2,2,14,-1,0,10,0,70000
1500,2,2,4,4,1,10,0,70000
900,2,2,6,4,1,10,0,75000
1600,2,2,4,3,0,10,0,72000
1150,2,2,20,8,0,7,0,70000
1100,2,2,35,20,0,10,0,75000
960,3,2,12,7,2,4,0,65000
1350,2,2,45,23,1,5,0,64500
1110,3,2,12,7,1,10,0,70000
1310,2,2,28,22,1,10,0,65000
1150,2,2,38,28,2,1,0,65000
1482,2,2,19,9,2,10,0,75500
670,2,2,16,10,1,10,0,72000
900,2,2,7,2,2,10,0,68000
1025,2,2,22,18,1,10,0,65000
1000,2,2,18,11,2,10,0,65000
1100,2,2,24,11,1,1,0,72000
1200,2,2,35,13,1,5,0,67000
1200,2,2,24,10,0,10,0,65000
1100,2,2,20,7,0,10,0,65000
1290,2,2,42,22,0,10,0,68000
1245,2,2,20,8,0,10,0,75000
1000,2,2,19,16,2,10,0,65000
1300,2,2,19,11,0,10,0,68000
1100,2,2,18,16,2,1,0,65000
1445,2,2,16,9,2,10,0,65000
1250,2,2,15,9,2,1,0,70000
950,2,2,3,1,0,10,0,72000
1450,2,2,19,13,2,10,0,67000
1200,2,2,23,-1,0,10,0,65000
1900,2,2,15,6,1,10,0,70000
1278,2,2,29,9,2,1,0,78000
800,2,2,7,5,0,10,0,68000
990,2,2,4,2,0,10,0,78000
1050,3,2,16,15,1,10,0,65000
1250,2,2,20,14,0,10,0,65000
1200,2,2,10,2,0,2,0,75000
1000,2,2,19,1,0,10,0,70000
1100,2,2,26,8,1,10,0,65000
960,2,2,34,11,2,10,0,70000
700,2,2,7,4,1,10,0,64000
1416,2,2,38,25,1,10,0,70000
1150,2,2,15,10,1,10,0,68000
1000,2,2,6,4,1,10,0,75000
1000,2,2,7,5,0,4,0,65000
1200,2,2,26,18,1,10,0,78000
1050,2,2,15,12,0,10,0,70000
850,2,2,7,5,2,10,0,65000
1250,2,2,20,11,0,10,0,70000
1250,2,2,72,23,2,10,0,75000
1220,2,2,14,4,1,10,0,65000
1150,2,2,11,4,0,2,0,70000
1150,2,2,6,4,2,10,0,75000
750,1,2,5,3,0,10,0,75000
720,2,2,6,1,1,10,0,75000
1250,2,2,41,20,1,10,0,70000
1105,2,2,17,6,1,10,0,75000
1025,2,2,22,11,0,0,0,68000
900,2,2,21,21,2,10,0,65000
800,2,2,8,4,0,10,0,65000
2000,2,2,35,8,1,6,0,75000
1120,2,2,7,5,0,7,0,70000
1200,2,2,43,29,1,10,0,67000
1000,2,2,10,4,0,10,0,65000
1000,2,2,15,8,2,10,0,65000
910,2,2,11,10,2,10,0,65000
1000,2,2,6,2,1,2,0,75000
10,3,2,22,5,0,9,0,75000
1150,2,2,22,20,0,10,0,65000
762,2,2,7,5,1,10,0,75000
630,2,2,18,2,1,10,0,75000
1000,2,2,5,2,0,10,0,75000
1000,2,2,8,4,0,10,0,65000
1000,2,2,10,6,0,10,0,75000
1000,2,2,2,2,1,10,0,70000
850,2,2,10,9,1,1,0,65000
1050,2,2,7,3,1,10,0,75000
1200,2,2,6,2,0,10,0,72000
1200,2,2,22,20,2,10,0,70000
1100,2,2,12,4,2,10,0,70000
1100,2,2,8,2,0,10,0,78000
950,2,2,6,3,1,10,0,70000
1050,2,2,6,5,0,10,0,70000
800,2,2,5,3,2,10,0,65000
1050,1,2,25,23,0,9,0,75000
1150,2,2,11,8,1,10,0,65000
1155,2,2,22,19,0,10,0,75000
940,2,2,19,5,1,10,0,75000
1050,2,2,12,4,0,10,0,72000
1000,2,2,7,5,1,10,0,65000
1250,2,2,7,7,0,10,0,75000
1050,2,2,7,5,0,1,0,65000
975,2,2,8,3,2,10,0,75000
1150,2,2,7,7,2,10,0,70000
1250,2,2,6,3,0,1,0,70000
900,2,2,9,4,0,10,0,70000
750,2,2,5,4,0,10,1,75000
900,2,2,15,8,2,10,0,70000
800,2,2,7,5,0,10,0,75000
1250,2,2,15,10,1,10,0,69000
650,2,2,5,2,0,10,0,65000
850,2,2,4,2,1,10,0,70000
1100,2,2,12,2,2,10,0,65000
1000,2,2,7,7,0,10,0,65000
1250,2,2,27,14,2,10,0,75000
1140,2,2,20,10,0,10,0,78000
1415,2,2,20,12,1,10,0,65000
1085,2,2,20,12,2,10,0,75000
960,2,2,14,5,0,1,0,65000
1100,2,2,7,6,2,10,0,65000
1000,2,2,4,2,0,10,0,75000
920,2,2,9,7,0,10,0,70000
1300,2,2,7,5,2,10,0,75000
1000,2,2,4,1,0,9,0,75000
1100,2,2,26,-1,1,1,0,65000
1000,2,2,9,1,2,10,0,65000
1000,2,2,6,3,2,0,0,65000
1150,2,2,4,2,0,10,0,68000
1100,2,2,12,11,0,1,0,68000
900,2,2,7,0,0,2,0,75000
1400,3,2,3,3,1,10,0,75000
1050,2,2,11,11,1,10,0,65000
1150,2,2,8,6,0,0,0,66000
650,2,2,13,8,0,10,0,73000
750,2,2,18,12,1,10,0,65000
1300,2,2,18,5,2,0,0,70000
960,2,2,7,4,0,0,0,70000
850,2,2,16,14,2,10,0,75000
1100,2,2,4,0,1,10,0,65000
953,2,2,21,2,1,10,0,78000
780,2,2,3,2,0,9,0,75000
1400,2,2,23,16,2,9,0,75000
650,2,2,6,1,0,10,0,70000
1200,2,2,7,2,2,10,0,65000
900,2,2,7,1,1,9,0,68000
950,2,2,3,0,0,2,1,75000
1100,2,2,12,8,0,10,0,75000
1500,2,2,20,15,0,10,0,65000
1000,2,2,6,5,1,10,0,75000
650,1,2,7,3,1,2,0,70000
800,2,2,22,9,0,10,0,70000
800,2,2,17,1,1,10,0,68000
1100,3,2,6,4,2,10,0,65000
670,2,2,8,1,1,10,0,70000
1000,2,2,19,11,0,1,0,70000
850,2,2,7,7,0,10,0,72000
750,2,2,3,1,1,10,0,70000
729,2,2,14,4,1,10,0,70000
1550,2,2,20,20,2,10,0,65000
1100,2,2,12,11,0,1,0,68000
750,2,2,3,1,1,10,0,70000
680,2,2,7,5,2,10,0,70000
1000,2,2,7,3,1,10,0,75000
1000,2,2,11,7,2,10,0,70000
784,2,2,4,4,1,10,0,65000
1200,1,2,8,6,0,10,0,65000
750,2,2,6,3,0,10,1,75000
1100,2,2,7,5,1,10,0,65000
1486,2,2,32,11,0,3,0,65000
1085,2,2,20,12,2,10,0,75000
900,2,2,3,3,2,10,0,65000
1000,2,2,14,9,0,10,0,75000
1200,2,2,6,3,0,10,1,70000
1100,2,2,10,1,0,10,0,75000
1500,2,2,15,8,1,10,0,75000
980,2,2,52,30,1,10,0,65000
1050,2,2,18,10,0,10,0,75000
1200,2,2,51,14,1,10,0,67000
1200,2,2,33,14,1,10,0,70000
1050,2,2,35,18,2,10,0,65000
1276,2,2,24,8,0,10,0,75000
1000,2,2,8,1,1,10,0,72500
1251,2,2,22,18,0,0,0,75000
1050,2,2,22,6,0,10,0,75000
1100,2,2,18,1,1,10,0,70000
1050,2,2,7,5,0,10,0,75000
1050,2,2,21,9,1,7,0,70000
900,2,2,13,6,2,10,0,70000
1000,2,2,15,8,2,10,0,75000
1000,2,2,13,5,0,10,0,65000
1400,2,2,24,10,1,1,0,70000
1250,2,2,23,2,1,1,0,75000
1320,2,2,18,8,2,10,0,65000
1135,2,2,21,10,0,10,0,65000
1024,2,2,19,6,0,10,0,65000
1480,2,2,18,9,2,10,0,65000
1250,2,2,27,19,1,10,0,65000
1420,2,2,31,10,2,1,0,65000
1377,2,2,40,28,2,10,0,64200
1250,2,2,20,8,2,7,0,68000
950,2,2,25,12,2,1,0,65000
1200,1,2,20,13,0,10,0,72000
967,2,2,24,1,0,10,0,78000
1100,2,2,35,21,0,10,0,75000
1050,2,2,18,5,0,7,0,75000
850,2,2,9,8,0,10,0,70000
1320,2,2,43,20,1,10,0,68000
1250,2,2,12,10,1,10,0,70000
1200,2,2,22,18,1,7,0,70000
955,2,2,15,12,1,10,0,72000
850,2,2,13,7,2,10,0,65000
1150,2,2,20,10,1,1,0,65000
1050,2,2,43,32,2,10,0,67000
1000,2,2,8,5,1,10,0,75000
1025,2,2,10,3,0,10,0,70000
850,2,2,10,7,2,10,0,75000
1100,2,2,35,3,2,10,0,72000
1100,2,2,10,7,0,10,0,72000
1300,2,2,22,10,0,5,0,75000
1190,2,2,40,10,1,10,0,74002
1485,2,2,18,5,1,10,0,75000
1250,2,2,20,16,0,7,0,70000
1200,2,2,20,13,1,10,0,75000
880,2,2,12,8,0,1,0,65000
800,2,2,14,7,2,1,0,66000
1350,2,2,32,10,1,10,0,69000
1150,2,2,13,10,0,10,0,70000
1100,2,2,4,3,1,10,0,65000
1300,2,2,40,11,1,10,0,68000
1200,2,2,4,1,1,10,0,68000
820,2,2,7,2,0,10,0,65000
1250,2,2,43,18,1,10,0,70000
1305,2,2,22,22,0,10,0,69000
1250,2,2,24,15,1,7,0,65000
1050,2,2,22,7,2,1,0,65000
850,2,2,7,2,0,10,0,70000
1000,2,2,9,5,1,10,0,70000
1250,2,2,47,30,1,10,0,70000
900,2,2,3,1,2,10,0,65000
1200,2,2,7,5,0,10,0,65000
980,2,2,17,7,1,10,0,75000
1350,2,2,31,14,1,1,0,64000
1500,2,2,22,11,1,10,0,65100
1000,2,2,7,2,0,10,0,75000
1150,2,2,14,12,0,10,0,72000
800,2,2,5,3,2,10,0,65000
950,2,2,15,13,1,10,0,78000
1000,2,2,7,5,0,2,0,70000
1000,2,2,6,5,2,10,0,75000
1050,2,2,7,2,1,10,0,68000
1250,2,2,13,3,0,10,0,70000
1400,2,2,15,5,2,10,0,65500
1020,3,2,20,5,2,10,0,70000
1285,2,2,24,2,0,10,0,70000
1000,2,2,7,2,1,2,0,70000
1100,2,2,13,13,0,10,0,75000
1200,2,2,27,10,1,7,0,70000
1150,2,2,18,10,0,1,0,70300
1000,2,2,11,5,0,10,0,75000
1520,3,2,45,32,2,10,0,75000
1416,2,2,36,4,1,10,0,78000
1445,2,2,18,7,1,1,0,70000
1250,3,2,8,5,0,10,0,70000
1100,2,2,25,21,0,10,0,65000
1345,2,2,41,17,2,10,0,77500
1200,2,2,12,7,0,10,0,70000
900,2,2,19,3,1,10,0,75000
1000,2,2,10,4,0,10,0,65000
720,2,2,12,5,0,10,0,65000
1050,2,2,21,13,1,10,0,65000
1200,2,2,11,11,2,2,0,75000
1150,2,2,12,6,2,10,0,69000
1100,2,2,45,18,2,10,0,70000
880,2,2,4,3,1,9,0,65000
1100,2,2,58,24,2,10,0,70000
1100,2,2,12,8,1,2,0,70000
1250,2,2,35,28,1,5,0,75000
1400,2,2,15,5,1,0,0,65000
1260,2,2,30,16,2,10,0,67000
1000,2,2,21,2,0,10,0,70000
1300,2,2,20,9,0,10,0,65000
1195,2,2,7,7,0,2,0,72000
1245,2,2,20,5,0,10,0,68000
1350,2,2,32,22,2,10,0,65000
1200,2,2,7,4,2,10,0,75000
1455,2,2,40,10,1,10,0,66000
1000,2,2,12,6,0,10,0,75000
1050,2,2,8,4,2,10,0,75000
1185,2,2,20,19,0,10,0,65000
1150,2,2,7,7,1,1,0,65000
1000,2,2,18,10,1,10,0,76000
2048,2,2,7,6,2,10,0,65000
1100,2,2,41,30,1,10,0,70000
1250,3,2,10,7,0,4,0,65000
1100,2,2,9,7,0,10,0,75000
980,2,2,7,4,0,10,0,75000
1320,2,2,14,8,1,10,0,65000
1050,2,2,12,-2,1,10,0,75000
1400,2,2,20,9,2,10,0,65000
1100,2,2,15,12,0,10,0,65000
1215,2,2,45,18,1,10,0,70000
1000,2,2,6,4,1,10,0,65000
1476,2,2,16,-1,2,10,0,67000
1000,2,2,7,3,0,10,0,75000
1100,2,2,22,18,0,7,0,70000
1404,2,2,45,42,1,10,0,65000
850,2,2,70,33,2,10,0,75000
1600,2,2,6,1,2,10,0,65000
955,2,2,12,1,1,10,0,65000
1400,2,2,15,11,2,10,0,65000
1445,2,2,18,7,2,1,0,75000
1230,2,2,27,6,1,10,0,75000
850,2,2,3,3,0,10,0,65000
1250,2,2,60,21,1,10,0,67000
800,2,2,7,5,0,10,0,70000
750,2,2,7,6,0,10,0,70000
1050,2,2,14,11,2,10,0,70000
1250,2,2,45,33,1,10,0,75000
1250,2,2,4,2,0,2,0,70000
1200,2,2,33,18,2,10,0,70000
1150,2,2,14,12,0,10,0,64000
1404,2,2,45,10,1,10,0,65000
1050,2,2,10,5,2,10,0,77000
850,2,2,6,2,2,10,0,75000
1100,2,2,16,10,1,10,0,65000
1100,2,2,14,1,1,10,0,75000
850,2,2,32,12,1,7,0,75000
900,2,2,72,11,2,10,0,70000
1125,2,2,19,8,2,4,0,64000
1000,2,2,31,-1,1,10,0,72000
1050,2,2,12,6,1,7,0,75000
1350,2,2,30,17,1,10,0,75000
1000,2,2,8,6,1,10,0,64999
950,2,2,9,5,0,1,0,70000
1490,2,2,41,35,1,10,0,75000
770,2,2,11,7,0,10,0,72000
1350,2,2,28,20,2,10,0,75000
1200,3,2,11,7,0,10,0,75000
1000,2,2,4,3,0,10,0,65000
850,2,2,20,11,0,10,0,65000
900,2,2,12,4,2,10,0,75000
1015,2,2,20,6,0,10,0,70000
1200,2,2,11,4,2,10,0,75000
1250,2,2,16,15,0,10,0,66000
1000,2,2,7,7,1,10,0,75000
1200,2,2,34,8,2,10,0,70000
800,2,2,6,3,0,10,0,70000
1230,2,2,25,6,0,9,0,72000
1200,2,2,27,9,1,10,0,66000
950,2,2,10,8,0,10,0,70000
1350,2,2,43,6,1,10,0,65000
1000,2,2,20,10,0,10,0,75000
1200,2,2,8,6,1,10,0,68000
1125,2,2,14,7,0,10,0,70000
1250,2,2,27,-1,2,7,0,75000
1150,2,2,33,21,0,7,0,78000
1050,2,2,21,7,1,10,0,65000
990,2,2,23,15,0,1,0,70000
1200,2,2,7,5,1,10,0,65000
1200,2,2,4,3,0,10,0,65000
1050,2,2,4,4,0,2,0,65000
1100,2,2,31,29,2,1,0,65000
1300,2,2,12,8,1,10,0,65000
750,2,2,5,-1,0,10,0,65000
1000,2,2,7,5,0,2,0,70000
900,2,2,6,-2,0,2,0,70000
950,2,2,3,2,0,9,0,65000
1162,2,2,13,6,1,10,0,70000
1155,2,2,41,27,0,5,0,65000
1300,2,2,22,15,0,7,0,70000
1000,2,2,21,11,2,10,0,70000
1550,2,2,26,16,2,10,0,68000
1200,2,2,19,6,0,10,0,65000
1100,2,2,8,5,0,10,0,65000
975,2,2,11,8,1,10,0,65000
920,2,2,20,14,1,10,0,75000
1080,2,2,15,2,1,1,0,65000
1000,2,2,6,6,1,10,0,70000
1100,2,2,24,14,0,7,0,75000
1150,2,2,20,7,0,10,0,65000
1300,2,2,25,16,0,10,0,75000
750,2,2,7,7,2,10,0,68000
750,2,2,7,5,2,10,0,65000
783,2,2,22,15,0,10,0,65000
800,2,2,16,6,1,1,0,65000
1080,2,2,27,13,1,7,0,70000
1250,2,2,24,10,0,10,0,72000
1100,2,2,20,7,0,10,0,75000
1000,2,2,19,18,2,1,0,65000
1100,2,2,25,7,2,1,0,65000
1050,2,2,8,5,0,0,0,65000
1200,2,2,7,1,2,10,0,74000
925,1,2,13,6,0,10,0,70000
1050,2,2,3,3,0,10,0,65000
1050,2,2,14,10,1,7,0,64000
1000,2,2,4,3,0,10,0,70000
960,2,2,12,10,1,1,0,70000
1050,2,2,6,4,0,10,0,70000
850,2,2,3,1,0,9,0,65000
1100,2,2,20,14,1,10,0,75000
1150,2,2,15,10,1,10,0,65000
1050,3,2,6,2,0,10,0,70000
1300,2,2,15,8,2,4,0,70000
870,2,2,7,5,0,9,0,70000
1150,2,2,18,11,2,10,0,72000
1200,2,2,16,11,1,10,0,75000
800,2,2,13,5,2,10,0,65000
1100,2,2,7,5,0,10,0,64000
1150,2,2,8,6,1,10,0,75000
720,2,2,6,1,1,10,0,75000
1250,2,2,32,15,1,10,0,78000
1376,2,2,40,28,0,10,0,70000
1000,2,2,6,3,2,1,0,70000
